date,om_precipitation_sum,om_temperature_2m_max,om_temperature_2m_min,om_relative_humidity_2m_max,om_windspeed_10m_max,power_allsky_sfc_sw_dwn,power_gwetroot,power_rh2m,power_t2m,power_t2m_max,power_t2m_min,power_prectotcorr,ndvi_s2,firms_count,firms_frp_mean,park,ecosystem,fire_within_30d,drought_within_30d,vegetation_within_30d
2020-01-26,0.0,32.7,15.1,18,17.7,23.56,0.43,27.17,19.96,30.88,10.36,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-01-26,0.0,31.0,17.2,40,16.8,22.89,0.56,44.9,20.81,29.59,10.94,0.0,0.2433294741202954,22,209.95454545454547,kainji_lake,savanna,1.0,0.0,1.0
2020-01-26,0.0,29.4,13.9,23,17.8,23.71,0.23,18.11,20.5,31.99,11.16,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-01-26,0.0,34.2,17.9,26,12.9,21.09,0.62,48.26,20.95,31.12,12.34,0.0,0.3610820526533079,30,236.16666666666663,old_oyo,savanna,1.0,0.0,1.0
2020-01-27,0.0,34.7,18.5,77,9.4,21.36,0.69,52.99,24.8,33.13,18.29,0.0,,18,223.11111111111111,cross_river,rainforest,1.0,0.0,1.0
2020-01-27,0.0,33.5,15.3,22,15.3,23.44,0.43,28.2,20.56,31.43,11.89,0.0,0.2176152610684339,4,102.0,yankari,savanna,1.0,0.0,0.0
2020-01-27,0.0,29.9,16.5,34,13.0,24.66,0.51,39.16,21.53,31.13,12.73,0.0,0.3699521962771334,101,153.42121690878966,gashaka_gumti,mixed,1.0,0.0,0.0
2020-01-27,0.0,34.9,17.1,44,12.0,20.32,0.62,44.02,22.75,31.02,13.71,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-01-27,0.0,31.5,17.7,51,15.0,21.26,0.56,49.2,21.34,29.96,11.97,0.0,,3,55.66666666666666,kainji_lake,savanna,1.0,0.0,1.0
2020-01-27,0.0,29.5,13.9,23,14.9,23.16,0.23,17.35,20.87,32.05,11.3,0.0,0.2907265441743367,1,195.0,chad_basin,sahel,1.0,0.0,0.0
2020-01-28,0.0,30.4,13.8,18,14.3,23.64,0.23,15.36,21.57,32.48,11.79,0.0,,1,77.0,chad_basin,sahel,1.0,0.0,0.0
2020-01-28,0.0,35.3,17.6,40,13.3,17.44,0.62,48.48,23.2,31.8,14.57,0.0,,1,59.0,old_oyo,savanna,1.0,0.0,1.0
2020-01-28,0.0,33.9,15.9,23,15.4,23.84,0.43,26.6,21.38,32.41,12.45,0.0,,6,406.0,yankari,savanna,1.0,0.0,0.0
2020-01-28,0.0,35.0,17.7,80,8.4,20.45,0.69,61.27,25.29,33.19,19.61,0.0,,23,276.356085106383,cross_river,rainforest,1.0,0.0,1.0
2020-01-28,0.0,31.2,17.8,38,10.5,22.69,0.51,40.35,22.22,31.72,13.72,0.0,,63,780.1269841269841,gashaka_gumti,mixed,1.0,0.0,0.0
2020-01-28,0.0,32.4,17.7,43,15.5,18.4,0.56,49.43,21.99,30.55,12.93,0.0,,10,74.66606563288858,kainji_lake,savanna,1.0,0.0,1.0
2020-01-29,0.0,35.5,18.9,55,12.5,21.86,0.62,49.9,22.77,32.51,15.41,0.0,,18,637.5,old_oyo,savanna,1.0,0.0,1.0
2020-01-29,0.0,30.6,15.0,15,17.6,22.01,0.23,13.77,22.62,33.63,13.33,0.0,0.3188212036191888,6,268.6666666666667,chad_basin,sahel,1.0,0.0,0.0
2020-01-29,0.0,32.9,18.4,38,15.9,22.91,0.55,49.04,21.71,31.76,13.13,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2020-01-29,0.0,30.4,18.4,36,11.6,21.81,0.51,37.99,22.69,31.85,13.64,0.0,,52,379.9045342496452,gashaka_gumti,mixed,1.0,0.0,0.0
2020-01-29,0.0,33.7,15.9,17,16.6,20.58,0.43,24.11,21.79,33.12,12.7,0.0,,2,101.23076923076924,yankari,savanna,1.0,0.0,0.0
2020-01-29,0.0,35.0,18.4,90,11.7,20.27,0.69,59.53,26.02,34.05,18.96,0.0,,0,,cross_river,rainforest,1.0,0.0,1.0
2020-01-30,0.0,34.2,17.5,37,14.2,22.3,0.55,47.86,21.88,31.86,12.36,0.0,,92,174.26852956210595,kainji_lake,savanna,1.0,0.0,1.0
2020-01-30,0.0,35.8,20.0,20,13.8,21.18,0.61,49.63,22.6,32.72,14.37,0.0,,75,276.26666666666665,old_oyo,savanna,1.0,0.0,1.0
2020-01-30,0.0,31.0,15.5,18,19.5,22.78,0.22,14.9,22.35,33.29,12.74,0.0,,5,235.4,chad_basin,sahel,1.0,0.0,0.0
2020-01-30,0.0,33.9,15.4,15,16.8,23.35,0.43,24.37,21.56,32.33,12.73,0.0,0.2145967454132376,6,159.66666666666666,yankari,savanna,1.0,0.0,0.0
2020-01-30,0.0,35.5,18.9,90,11.4,19.45,0.68,67.3,25.81,32.77,20.06,0.0,0.6469450530388929,23,158.91304347826087,cross_river,rainforest,1.0,0.0,1.0
2020-01-30,0.0,30.1,17.7,32,11.4,18.95,0.51,37.99,22.86,32.19,14.27,0.0,,17,430.88235294117646,gashaka_gumti,mixed,1.0,0.0,0.0
2020-01-31,0.0,33.5,16.4,16,19.4,22.62,0.43,25.54,21.97,32.17,13.67,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-01-31,0.0,30.8,17.2,23,21.6,22.99,0.22,18.74,22.82,32.46,14.5,0.0,,3,104.66666666666669,chad_basin,sahel,1.0,0.0,0.0
2020-01-31,0.0,28.8,16.5,32,12.4,18.32,0.5,38.41,22.35,30.95,14.56,0.0,,10,306.85164051355207,gashaka_gumti,mixed,1.0,0.0,1.0
2020-01-31,0.0,34.5,19.5,30,16.4,22.43,0.55,49.11,22.38,31.54,13.48,0.0,,6,442.6666666666667,kainji_lake,savanna,1.0,0.0,1.0
2020-01-31,0.0,35.5,19.0,99,10.8,19.02,0.68,62.42,25.84,33.06,20.35,0.0,,0,,cross_river,rainforest,1.0,1.0,1.0
2020-01-31,0.0,34.8,18.3,34,12.9,20.92,0.61,49.96,23.42,32.04,15.01,0.0,,7,427.0,old_oyo,savanna,1.0,0.0,1.0
2020-02-01,0.0,29.0,16.8,33,13.9,23.18,0.5,39.33,22.82,31.55,14.76,0.0,0.3480784042631174,54,134.39140077264273,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-01,0.0,29.8,15.9,16,18.6,23.08,0.22,14.66,22.2,31.69,13.85,0.0,0.2461804102593867,4,242.75,chad_basin,sahel,1.0,0.0,0.0
2020-02-01,0.0,33.3,21.3,31,18.0,21.87,0.55,50.8,21.32,30.22,13.35,0.0,,54,234.93451824134704,kainji_lake,savanna,1.0,0.0,1.0
2020-02-01,0.0,34.6,19.4,28,14.3,21.81,0.61,51.8,22.39,29.59,15.41,0.0,,25,332.2,old_oyo,savanna,1.0,0.0,1.0
2020-02-01,0.0,35.9,18.6,82,11.8,20.65,0.68,63.87,26.07,33.28,19.47,0.0,,5,118.63554891710233,cross_river,rainforest,1.0,1.0,1.0
2020-02-01,0.0,33.2,16.2,15,17.4,23.09,0.43,26.56,21.72,31.03,13.67,0.0,0.2086365682444607,2,133.0,yankari,savanna,1.0,0.0,0.0
2020-02-02,0.0,34.2,19.5,24,13.8,21.16,0.61,44.87,22.49,31.81,14.27,0.0,,24,427.5416666666667,old_oyo,savanna,1.0,0.0,1.0
2020-02-02,0.0,31.8,19.0,35,16.6,22.51,0.54,42.49,22.3,30.78,13.17,0.0,,17,159.2941176470588,kainji_lake,savanna,1.0,0.0,1.0
2020-02-02,0.0,30.0,15.1,18,16.1,23.0,0.22,14.73,22.22,32.64,13.47,0.0,,4,527.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-02,0.0,29.5,17.3,34,12.8,22.61,0.5,42.95,22.82,31.72,14.91,0.0,,17,101.88235294117646,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-02,0.0,35.7,19.5,68,11.9,19.09,0.68,66.14,25.4,31.68,20.33,0.0,,0,747.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-02,0.0,33.0,16.1,19,16.5,23.2,0.43,25.85,21.89,32.07,13.31,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-02-03,0.0,30.6,15.6,20,16.1,23.1,0.22,16.53,22.73,32.74,13.56,0.0,0.306276926580225,2,341.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-03,0.0,32.3,17.3,40,16.3,22.48,0.54,44.67,22.57,30.94,12.7,0.0,,26,674.8846153846154,kainji_lake,savanna,1.0,0.0,1.0
2020-02-03,0.0,30.4,18.4,38,10.8,21.42,0.5,42.17,23.92,32.56,16.06,0.0,0.4318658683011946,43,128.51162790697674,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-03,0.0,35.0,20.4,100,11.3,15.56,0.68,72.2,26.62,32.92,21.51,0.0,,0,,cross_river,rainforest,1.0,1.0,1.0
2020-02-03,0.0,34.5,19.1,30,12.7,21.75,0.6,50.37,22.71,32.35,13.9,0.0,,17,327.2352941176471,old_oyo,savanna,1.0,0.0,1.0
2020-02-03,0.0,33.5,16.8,14,16.3,22.43,0.42,24.46,22.76,32.57,14.13,0.0,,7,180.8571428571429,yankari,savanna,1.0,0.0,0.0
2020-02-04,0.0,30.9,16.7,17,16.4,21.38,0.22,15.5,23.22,32.24,15.6,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-04,0.0,33.4,17.1,15,15.7,21.08,0.42,23.83,23.4,32.34,16.25,0.0,0.2052100059639219,0,,yankari,savanna,1.0,0.0,0.0
2020-02-04,0.0,34.3,18.0,44,12.0,20.61,0.6,57.84,24.01,31.98,17.36,0.0,,1,105.0,old_oyo,savanna,1.0,0.0,1.0
2020-02-04,0.0,30.4,18.0,39,9.2,21.42,0.5,37.98,24.77,32.47,17.59,0.0,,3,190.0,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-04,0.0,32.8,18.8,38,15.9,22.1,0.54,47.25,22.73,30.89,14.53,0.0,,11,147.02284710017574,kainji_lake,savanna,1.0,0.0,1.0
2020-02-04,0.0,35.5,22.5,99,9.3,18.39,0.68,71.37,27.85,33.84,23.32,0.0,0.6362654088166642,58,909.7241379310344,cross_river,rainforest,1.0,1.0,1.0
2020-02-05,0.0,33.5,17.8,16,16.2,21.58,0.42,24.72,23.33,31.88,16.78,0.0,,10,221.5,yankari,savanna,1.0,0.0,0.0
2020-02-05,0.0,30.4,17.8,21,18.0,21.73,0.22,16.82,23.15,31.57,16.42,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-05,0.0,32.7,18.2,31,15.9,21.43,0.54,48.35,22.16,30.25,14.12,0.0,0.2164584643020422,11,769.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-05,0.0,35.3,20.0,94,9.8,18.93,0.67,52.22,26.85,33.57,21.47,0.0,,36,318.69444444444446,cross_river,rainforest,1.0,1.0,1.0
2020-02-05,0.0,30.1,17.7,33,10.0,21.92,0.49,38.59,24.09,32.45,16.81,0.0,,26,201.30769230769232,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-05,0.0,34.0,18.2,51,12.1,20.57,0.6,52.12,22.57,30.86,15.09,0.0,0.3288907104160098,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-06,0.0,31.2,16.2,24,14.1,22.44,0.22,17.8,23.96,33.08,15.88,0.0,0.2662565946650777,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-06,0.0,34.8,19.6,46,13.1,20.08,0.6,49.64,23.21,32.18,16.02,0.0,,31,178.3933572933449,old_oyo,savanna,1.0,0.0,1.0
2020-02-06,0.0,34.1,17.5,22,15.8,21.85,0.42,27.8,23.8,33.08,15.46,0.0,0.2056840476565701,2,185.0,yankari,savanna,1.0,0.0,0.0
2020-02-06,0.0,34.9,21.7,100,7.3,19.55,0.67,63.78,26.33,33.91,20.02,0.0,,28,206.1171183628319,cross_river,rainforest,1.0,1.0,1.0
2020-02-06,0.0,32.9,19.2,36,18.4,21.41,0.54,47.11,22.89,31.32,14.43,0.0,,12,117.3373971350198,kainji_lake,savanna,1.0,0.0,1.0
2020-02-06,0.0,30.3,18.5,35,11.3,21.44,0.49,42.96,24.25,32.66,16.33,0.0,0.3231681414814563,32,329.7290909090909,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-07,0.0,35.8,19.4,19,16.8,23.23,0.42,25.24,25.1,34.69,17.66,0.0,,5,329.4,yankari,savanna,1.0,0.0,0.0
2020-02-07,0.0,35.9,22.8,97,11.8,18.3,0.67,60.64,27.12,34.34,22.46,0.0,,18,520.7222222222222,cross_river,rainforest,1.0,1.0,1.0
2020-02-07,0.0,33.8,19.7,34,18.7,22.94,0.54,48.2,23.09,32.35,14.69,0.0,,6,525.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-07,0.0,30.5,19.1,38,12.4,22.73,0.49,42.9,25.33,33.48,18.03,0.0,,21,247.57142857142856,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-07,0.0,32.4,17.8,20,19.9,23.42,0.22,16.05,24.91,34.46,16.5,0.0,,2,157.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-07,0.0,35.5,21.2,28,15.1,21.31,0.6,47.99,23.55,33.01,15.82,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-08,0.0,30.8,19.0,32,15.0,19.86,0.49,42.75,25.09,33.79,17.8,0.0,0.4353048648460556,7,163.194791101465,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-08,0.0,31.8,19.0,23,23.2,21.22,0.22,18.93,25.42,34.46,17.76,0.0,0.2685483805043218,8,266.125,chad_basin,sahel,1.0,0.0,0.0
2020-02-08,0.0,35.5,19.2,90,10.5,19.9,0.67,70.67,26.74,34.1,20.33,0.0,,1,99.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-08,0.0,36.0,22.0,23,15.1,22.7,0.59,46.08,23.79,32.32,16.42,0.0,,36,180.01601612218923,old_oyo,savanna,1.0,0.0,1.0
2020-02-08,0.0,34.9,20.8,31,17.7,22.86,0.53,45.28,24.11,32.12,15.07,0.0,,34,178.58823529411765,kainji_lake,savanna,1.0,0.0,1.0
2020-02-08,0.0,35.8,19.6,17,20.6,23.05,0.42,25.62,25.27,34.95,17.11,0.0,,2,79.5,yankari,savanna,1.0,0.0,0.0
2020-02-09,0.0,30.6,19.4,36,13.6,20.97,0.48,42.76,25.13,33.35,17.91,0.0,,10,113.8,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-09,0.0,32.1,18.3,21,22.1,19.16,0.22,20.63,25.55,34.35,17.95,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-09,0.0,36.4,19.6,50,10.2,20.55,0.59,53.37,24.93,33.63,16.74,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-09,0.0,35.2,19.8,23,19.6,19.15,0.42,27.18,25.91,35.59,18.39,0.0,0.1149972335842507,0,,yankari,savanna,1.0,0.0,0.0
2020-02-09,0.0,35.2,22.2,99,11.6,18.61,0.66,78.21,27.47,32.65,23.24,0.0,0.5450330772059527,0,,cross_river,rainforest,1.0,1.0,1.0
2020-02-09,0.0,34.1,21.3,29,16.9,20.87,0.53,51.37,24.67,32.98,16.94,0.0,,8,273.625,kainji_lake,savanna,1.0,0.0,1.0
2020-02-10,0.0,30.0,18.5,43,15.0,19.9,0.48,43.57,24.91,32.85,17.56,0.0,,11,73.45454545454545,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-10,0.0,34.5,19.4,21,19.1,19.44,0.42,28.38,25.38,34.08,18.1,0.0,,3,112.66666666666669,yankari,savanna,1.0,0.0,0.0
2020-02-10,0.0,31.5,19.0,15,24.4,21.53,0.22,18.29,24.19,32.41,17.64,0.0,,4,91.75,chad_basin,sahel,1.0,0.0,0.0
2020-02-10,0.0,35.2,20.5,85,12.0,15.83,0.59,75.81,24.69,29.98,20.94,0.0,0.1504330005546015,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-10,0.0,35.6,22.4,100,10.9,19.69,0.66,68.19,26.9,33.08,22.71,0.0,,5,100.2,cross_river,rainforest,1.0,1.0,1.0
2020-02-10,0.0,32.9,22.0,29,15.5,14.8,0.53,55.33,24.0,30.53,17.83,0.0,0.1021345577063772,6,738.6666666666666,kainji_lake,savanna,1.0,0.0,1.0
2020-02-11,0.0,34.8,21.5,27,15.5,14.93,0.59,51.47,24.22,32.08,18.36,0.0,,11,214.27272727272728,old_oyo,savanna,1.0,0.0,1.0
2020-02-11,0.0,35.2,21.9,26,18.4,17.33,0.53,46.22,23.94,32.28,17.82,0.0,,34,290.11764705882354,kainji_lake,savanna,1.0,0.0,1.0
2020-02-11,0.0,36.0,21.2,48,11.9,20.3,0.66,56.32,26.81,35.75,20.44,0.0,,21,433.5420054200543,cross_river,rainforest,1.0,1.0,1.0
2020-02-11,0.0,28.9,15.8,23,24.0,21.45,0.22,18.55,21.34,29.66,14.19,0.0,0.2280122387709814,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-11,0.0,29.2,18.0,34,16.6,22.27,0.48,42.75,22.52,29.0,16.58,0.0,0.2824050863087442,0,,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-11,0.0,32.4,19.2,15,23.1,19.98,0.41,22.87,23.66,32.44,16.6,0.0,0.1191573165389812,0,,yankari,savanna,1.0,0.0,0.0
2020-02-12,0.0,35.0,21.0,23,15.8,15.53,0.59,47.54,22.21,29.38,17.11,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-12,0.0,32.1,20.4,29,17.3,15.97,0.52,44.69,22.53,29.36,16.52,0.0,,1,60.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-12,0.0,31.9,17.1,20,19.2,19.79,0.41,23.41,21.9,30.02,15.33,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-02-12,0.0,35.6,20.4,56,12.3,18.75,0.66,64.48,25.72,33.08,20.91,0.0,,9,152.77777777777777,cross_river,rainforest,1.0,1.0,1.0
2020-02-12,0.0,28.6,14.9,26,21.8,23.54,0.22,16.64,20.86,29.67,13.15,0.0,,4,192.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-12,0.0,28.2,16.3,34,12.8,19.88,0.48,38.71,22.17,30.53,15.76,0.0,,14,100.07142857142856,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-13,0.0,34.2,16.5,17,15.5,21.93,0.41,24.54,22.59,32.43,14.74,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-02-13,0.0,30.3,14.1,16,15.6,23.02,0.22,16.38,21.16,30.64,13.64,0.0,0.2942180242262277,6,553.3333333333334,chad_basin,sahel,1.0,0.0,0.0
2020-02-13,0.0,30.0,17.3,36,12.8,20.71,0.48,40.73,23.08,31.95,15.65,0.0,0.4221349315450631,8,428.0,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-13,0.0,32.3,19.4,36,16.3,16.5,0.52,47.43,22.12,29.34,15.23,0.0,,9,95.11111111111111,kainji_lake,savanna,1.0,0.0,1.0
2020-02-13,0.0,36.1,20.4,25,13.4,16.46,0.59,51.21,22.21,29.67,16.92,0.0,,4,108.75,old_oyo,savanna,1.0,0.0,1.0
2020-02-13,0.0,36.4,20.1,55,9.0,18.16,0.66,57.38,26.36,34.26,19.25,0.0,,6,151.83333333333334,cross_river,rainforest,1.0,1.0,1.0
2020-02-14,0.0,31.4,15.2,15,14.8,24.82,0.22,14.4,22.86,33.67,13.39,0.0,,7,1339.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-14,0.0,37.0,20.8,20,13.2,18.12,0.58,48.26,23.74,33.53,16.45,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-14,0.0,35.0,16.9,18,17.0,23.33,0.41,24.54,23.6,33.86,15.05,0.0,0.2194977396947238,0,,yankari,savanna,1.0,0.0,0.0
2020-02-14,0.0,31.2,18.5,33,11.6,23.32,0.48,40.48,24.48,33.83,16.6,0.0,,15,309.3333333333333,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-14,0.0,33.3,19.8,37,17.2,19.14,0.52,49.22,22.76,31.89,14.68,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2020-02-14,0.0,37.2,19.5,95,8.8,19.29,0.65,61.19,27.33,34.5,21.7,0.0,0.3932113921736954,4,73.5,cross_river,rainforest,1.0,1.0,1.0
2020-02-15,0.0,32.3,15.9,12,16.0,25.87,0.21,12.32,23.65,34.89,13.92,0.0,,2,1669.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-15,0.0,33.8,19.2,38,18.3,23.73,0.52,46.22,23.75,33.35,15.05,0.0,0.2339660927335489,26,139.31122448979593,kainji_lake,savanna,1.0,0.0,1.0
2020-02-15,0.0,36.3,19.3,70,11.2,19.99,0.65,71.87,27.09,34.61,21.05,0.0,,7,153.28571428571428,cross_river,rainforest,1.0,1.0,1.0
2020-02-15,0.0,37.6,21.6,18,13.5,21.58,0.58,45.3,24.71,34.32,16.73,0.0,0.3155127948328084,56,151.97244121956325,old_oyo,savanna,1.0,0.0,1.0
2020-02-15,0.0,31.9,19.2,34,12.7,24.82,0.48,37.78,24.74,34.47,15.92,0.0,,9,190.22222222222223,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-15,0.0,36.0,18.0,15,16.3,25.05,0.41,24.19,24.39,35.25,15.25,0.0,,4,149.75,yankari,savanna,1.0,0.0,0.0
2020-02-16,0.0,33.2,16.7,18,17.1,24.83,0.21,12.43,24.32,35.39,14.51,0.0,0.2649401946185328,1,276.0,chad_basin,sahel,1.0,0.0,0.0
2020-02-16,0.0,31.9,19.1,33,11.0,25.23,0.47,36.43,25.28,34.8,17.81,0.0,0.360332240561796,4,693.25,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-16,0.0,37.5,19.0,36,14.0,23.42,0.58,44.78,25.78,34.52,16.74,0.0,,9,367.22222222222223,old_oyo,savanna,1.0,0.0,1.0
2020-02-16,0.0,35.9,22.1,100,12.2,21.21,0.65,71.88,26.89,33.46,22.95,0.0,,3,101.33333333333331,cross_river,rainforest,1.0,1.0,1.0
2020-02-16,0.0,36.4,18.5,13,16.9,24.86,0.41,19.61,25.0,35.92,15.32,0.0,0.1953870898636201,4,520.0,yankari,savanna,1.0,0.0,0.0
2020-02-16,0.0,34.0,19.9,30,14.8,25.46,0.52,43.17,24.24,34.03,14.42,0.0,,8,405.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-17,0.0,32.7,19.2,38,8.7,22.73,0.47,33.98,26.17,35.68,17.61,0.0,,29,216.93103448275863,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-17,0.0,37.2,19.0,51,10.8,21.09,0.57,54.39,25.8,33.54,18.15,0.0,,6,278.5263157894737,old_oyo,savanna,1.0,0.0,1.0
2020-02-17,0.0,36.2,19.8,17,16.0,21.77,0.41,20.67,25.35,35.75,16.77,0.0,,3,127.0,yankari,savanna,1.0,0.0,0.0
2020-02-17,0.0,33.0,17.9,29,18.0,22.01,0.21,17.15,25.15,34.84,16.23,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-17,0.0,33.9,20.3,38,14.3,21.89,0.51,42.45,25.16,34.17,14.98,0.0,,3,210.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-17,0.0,36.2,22.5,100,12.3,18.46,0.65,76.49,27.52,34.15,22.1,0.0,,9,112.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-18,0.0,36.0,19.8,24,17.3,21.26,0.41,23.96,25.4,34.49,17.59,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-02-18,0.9,36.2,23.6,99,11.2,15.95,0.65,78.76,27.87,32.27,24.33,0.0,,0,,cross_river,rainforest,1.0,1.0,1.0
2020-02-18,0.0,37.1,21.5,89,12.8,19.92,0.57,64.61,26.39,33.84,20.85,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-18,0.0,33.1,20.7,41,14.2,20.86,0.51,43.72,24.67,30.7,17.41,0.0,,5,656.4,kainji_lake,savanna,1.0,0.0,1.0
2020-02-18,0.0,32.6,20.0,51,8.2,22.67,0.47,34.7,27.56,35.51,20.64,0.0,0.4836925655948925,31,920.0,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-18,0.0,32.5,18.5,26,17.9,21.23,0.21,18.61,25.72,34.1,18.41,0.0,0.278683133806184,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-19,0.0,31.3,19.0,36,12.4,22.14,0.47,37.38,25.89,34.17,18.28,0.0,,63,111.05495662949194,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-19,0.1,36.6,23.8,99,8.3,19.12,0.65,65.57,27.72,34.67,23.27,0.0,0.3953429697451336,1,289.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-19,0.0,34.2,21.6,39,16.6,19.66,0.51,46.84,25.32,32.68,16.98,0.0,,6,206.3333333333333,kainji_lake,savanna,1.0,0.0,1.0
2020-02-19,0.0,37.5,20.8,98,14.3,18.66,0.57,53.98,25.92,33.34,18.77,0.0,,4,264.0,old_oyo,savanna,1.0,0.0,1.0
2020-02-19,0.0,31.7,18.1,25,18.7,19.38,0.21,20.76,25.6,33.79,18.68,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-19,0.0,34.5,20.6,21,16.9,20.52,0.41,26.21,25.54,33.54,18.5,0.0,0.1837037619454303,3,83.66666666666667,yankari,savanna,1.0,0.0,0.0
2020-02-20,0.0,36.9,21.3,78,9.1,20.12,0.65,71.31,28.15,35.4,23.01,0.0,,6,232.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-20,0.0,35.1,20.7,40,19.4,21.65,0.51,48.9,25.82,33.83,17.3,0.0,,1,134.0,kainji_lake,savanna,1.0,0.0,1.0
2020-02-20,0.0,33.0,17.5,30,18.8,23.21,0.21,21.82,26.18,35.96,17.81,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
2020-02-20,0.0,31.6,19.1,37,13.6,21.85,0.46,41.9,25.87,33.85,19.53,0.0,,12,953.2614988742362,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-20,0.0,37.8,20.8,53,12.6,19.56,0.57,57.06,26.95,34.41,20.94,0.0,,1,169.0,old_oyo,savanna,1.0,0.0,1.0
2020-02-20,0.0,36.2,19.2,24,17.1,22.96,0.41,30.16,26.24,35.3,18.27,0.0,,0,,yankari,savanna,1.0,0.0,0.0
2020-02-21,0.0,32.0,20.3,37,15.0,23.39,0.46,39.82,26.83,35.4,20.39,0.0,0.3031897694229042,17,159.76470588235293,gashaka_gumti,mixed,1.0,0.0,1.0
2020-02-21,0.0,37.3,21.0,20,19.5,22.34,0.41,28.47,27.01,36.27,19.21,0.0,0.1667608142096075,0,,yankari,savanna,1.0,0.0,0.0
2020-02-21,0.0,38.3,21.5,35,12.5,17.41,0.57,52.03,26.34,35.16,18.9,0.0,,0,,old_oyo,savanna,1.0,0.0,1.0
2020-02-21,0.0,34.5,19.2,21,17.4,22.37,0.21,19.21,27.03,36.77,18.5,0.0,0.2799899744863101,3,179.33333333333334,chad_basin,sahel,1.0,0.0,0.0
2020-02-21,0.0,37.5,21.5,99,11.5,19.84,0.64,74.51,27.16,32.79,23.17,0.0,,5,308.0,cross_river,rainforest,1.0,1.0,1.0
2020-02-21,0.0,35.1,22.3,39,17.8,21.54,0.51,48.88,26.68,34.93,18.66,0.0,,0,,kainji_lake,savanna,1.0,0.0,1.0
2020-02-22,0.0,34.7,20.0,17,21.7,24.46,0.21,15.47,26.99,36.78,18.57,0.0,,0,,chad_basin,sahel,1.0,0.0,0.0
